"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
3399,326,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.424,0.048,0.331,0.16,0.516,0.211,0.26,0.196392786,0.327655311,0.264529058,0.211422846,11,16,0.305,NA,0.126,0.055,0.312,10,25.35,1660,919,"a",0.124,"2,500 - <20,000","adjacent"
2055,224,"Metro","Metro > 1 million","1","Nonspecialized",0.491,0.064,0.151,0.078,0.5,0.253,0.163,0.098577236,0.388211382,0.367886179,0.145325203,12,11,0.29,0.257,0.078,0.058,0.245,12,25.59,2380,919,"b",0.075,"> 1,000,000","metro"
4305,198,"Nonmetro","Rural metro-adjacent","4","Recreation",0.427,0.061,0.143,0.104,0.497,0.171,0.28,0.09889001,0.392532795,0.352169526,0.156407669,6,13,0.279,0.144,0.098,0.062,0.237,12,17.45,5399,1349,"b",0.042,"< 2,500","adjacent"
3757,382,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.428,0.083,0.31,0.116,0.501,0.248,0.168,0.186423506,0.416413374,0.261398176,0.135764944,15,13,0.358,0.229,0.12,0.078,0.366,11,43.08,3729,2070,"b",0.305,"2,500 - <20,000","nonadjacent"
1746,309,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.412,0.041,0.384,0.211,0.506,0.243,0.213,0.206175299,0.37250996,0.255976096,0.165338645,10,15,0.286,0.225,0.111,0.068,0.279,10,27.92,4639,1729,"b",0.286,"2,500 - <20,000","nonadjacent"
4914,331,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.327,0.062,0.215,0.063,0.479,0.277,0.108,0.157684631,0.327345309,0.351297405,0.163672655,23,8,0.333,0.246,0.109,0.084,0.316,14,16.96,740,2349,"a",0.322,"250,000 - 1,000,000","metro"
3293,309,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.4,0.04,0.361,0.195,0.509,0.223,0.23,0.21242485,0.374749499,0.251503006,0.161322645,12,12,0.292,0.214,0.107,0.073,0.291,9,28.91,4540,1960,"a",0.282,"2,500 - <20,000","nonadjacent"
167,200,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.595,0.047,0.103,0.08,0.505,0.211,0.232,0.105156724,0.367037412,0.350859454,0.176946411,9,10,0.322,NA,0.094,0.061,0.222,13,26.17,2840,8570,"a",0.048,"< 2,500","nonadjacent"
3028,276,"Nonmetro","Rural metro non-adjacent","12","Nonspecialized",0.534,0.035,0.158,0.057,0.5,0.219,0.187,0.135678392,0.383919598,0.281407035,0.198994975,12,9,0.301,0.186,0.099,0.07,0.26,9,18.61,1619,2060,"a",0.068,"< 2,500","nonadjacent"
5694,336,"Nonmetro","Urban >20,000 metro-adjacent","3","Manufacturing-dependent",0.433,0.081,0.195,0.043,0.517,0.231,0.165,0.212362911,0.362911266,0.292123629,0.132602193,11,12,0.384,0.237,0.14,0.133,0.362,13,23.67,3850,3140,"b",0.351,">20,000","adjacent"
5443,225,"Metro","Metro > 1 million","1","Nonspecialized",0.529,0.043,0.126,0.039,0.508,0.23,0.156,0.061553986,0.225025227,0.201816347,0.51160444,9,7,0.221,0.126,0.079,0.085,0.2,11,3.82,930,979,"a",0.247,"> 1,000,000","metro"
6180,203,"Metro","Metro <250k","2","Farm-dependent",0.526,0.032,0.128,0.058,0.501,0.248,0.175,0.063253012,0.319277108,0.369477912,0.247991968,11,11,0.303,0.155,0.077,0.061,0.288,11,23.85,3039,1289,"b",0.028,"< 250,000","metro"
6212,198,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Farm-dependent",0.479,0.026,0.265,0.166,0.386,0.203,0.143,0.200589971,0.33726647,0.249754179,0.212389381,11,7,0.32,NA,0.099,0.06,0.298,11,NA,NA,NA,"b",0.311,"2,500 - <20,000","nonadjacent"
6053,188,"Metro","Metro <250k","2","Federal/State government-dependent",0.533,0.048,0.201,0.074,0.517,0.162,0.089,0.097512438,0.215920398,0.193034826,0.493532338,12,7,0.283,NA,0.069,0.082,0.228,13,9.27,1399,370,"b",0.303,"< 250,000","metro"
2779,330,"Metro","Metro <250k","2","Nonspecialized",0.405,0.069,0.225,0.054,0.517,0.222,0.174,0.203235592,0.368048534,0.303336704,0.125379171,10,12,0.336,0.322,0.127,0.092,0.346,12,32.53,13579,5349,"b",0.156,"< 250,000","metro"
1188,187,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.592,0.033,0.158,0.062,0.501,0.195,0.137,0.060336301,0.199802176,0.362017804,0.377843719,9,5,0.291,0.123,0.068,0.066,0.275,11,NA,2159,2370,"b",0.066,"2,500 - <20,000","adjacent"
3953,320,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.46,0.084,0.21,0.053,0.536,0.221,0.201,0.212212212,0.279279279,0.335335335,0.173173173,13,15,0.34,0.245,0.121,0.122,0.321,13,14.52,1110,1039,"b",0.524,">20,000","adjacent"
3309,214,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.516,0.053,0.226,0.101,0.491,0.255,0.084,0.075936884,0.232741617,0.357001972,0.334319527,16,5,0.257,0.163,0.076,0.057,0.2,NA,7.57,1000,1039,"b",0.289,"250,000 - 1,000,000","metro"
4208,217,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Recreation",0.529,0.038,0.116,0.059,0.491,0.214,0.221,0.086956522,0.309403438,0.362992922,0.240647118,12,12,0.261,0.164,0.088,0.065,0.225,12,12.67,1790,1790,"a",0.05,"2,500 - <20,000","adjacent"
3290,192,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.82,0.029,0.241,0.166,0.507,0.192,0.28,0.078662734,0.426745329,0.343166175,0.151425762,12,5,0.267,0.135,0.109,NA,0.36,12,NA,NA,NA,"a",0.009,"< 2,500","nonadjacent"
2423,334,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Federal/State government-dependent",0.366,0.074,0.226,0.067,0.5,0.204,0.186,0.229061554,0.422805247,0.252270434,0.095862765,11,14,0.362,0.277,0.134,0.074,0.312,14,20.44,3109,2589,"a",0.06,"2,500 - <20,000","adjacent"
2491,275,"Nonmetro","Rural metro-adjacent","7","Manufacturing-dependent",0.513,0.075,0.147,0.069,0.5,0.213,0.184,0.141434263,0.510956175,0.211155378,0.136454183,10,9,0.347,NA,0.125,0.068,0.285,13,26.95,7329,3690,"a",0.02,"< 2,500","adjacent"
1887,270,"Nonmetro","Rural metro non-adjacent","12","Farm-dependent",0.464,0.058,0.231,0.08,0.511,0.175,0.226,0.216699801,0.4055666,0.268389662,0.109343936,8,12,0.332,0.223,0.109,0.076,0.295,13,15.39,5050,3030,"a",0.048,"< 2,500","nonadjacent"
2267,330,"Nonmetro","Rural metro non-adjacent","12","Mining-dependent",0.388,0.091,0.163,0.034,0.504,0.214,0.217,0.167832168,0.341658342,0.377622378,0.112887113,8,17,0.301,NA,0.105,0.094,0.293,14,43.73,1419,1420,"b",0.038,"< 2,500","nonadjacent"
4128,278,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.458,0.068,0.187,0.062,0.51,0.231,0.164,0.133266533,0.432865731,0.285571142,0.148296593,12,11,0.297,0.228,0.106,0.099,0.324,14,14.48,1750,1590,"b",0.057,">20,000","adjacent"
4759,332,"Nonmetro","Urban >20,000 metro-adjacent","3","Manufacturing-dependent",0.53,0.061,0.272,0.102,0.523,0.266,0.134,0.162,0.357,0.293,0.188,13,9,0.304,0.148,0.139,0.109,0.3,13,16.65,1900,1990,"b",0.384,">20,000","adjacent"
5715,257,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.562,0.026,0.336,0.188,0.501,0.237,0.225,0.153620352,0.366927593,0.292563601,0.186888454,10,13,0.32,NA,0.134,NA,0.359,12,56.06,2389,2479,"b",0.21,"< 2,500","nonadjacent"
3791,230,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Nonspecialized",0.482,0.05,0.255,0.121,0.5,0.273,0.15,0.189378758,0.276553106,0.403807615,0.130260521,14,9,0.262,0.195,0.073,0.082,0.224,13,19.31,1750,2469,"a",0.394,"2,500 - <20,000","nonadjacent"
5009,261,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.436,0.127,0.295,0.085,0.5,0.311,0.093,0.323030907,0.244267198,0.298105683,0.134596211,16,6,0.311,0.115,0.08,0.066,0.178,9,18.42,2519,2269,"b",0.697,"250,000 - 1,000,000","metro"
5003,202,"Metro","Metro > 1 million","1","Nonspecialized",0.494,0.04,0.241,0.107,0.502,0.285,0.101,0.121364092,0.180541625,0.263791374,0.434302909,14,4,0.252,0.097,0.075,0.089,0.213,9,7.45,2240,1340,"a",0.637,"> 1,000,000","metro"
1740,267,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Recreation",0.428,0.097,0.252,0.095,0.507,0.179,0.261,0.141444115,0.400593472,0.294757666,0.163204748,8,14,0.299,0.242,0.118,0.085,0.296,10,27.55,7960,3220,"b",0.031,"2,500 - <20,000","adjacent"
1948,300,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.468,0.039,0.255,0.118,0.502,0.284,0.135,0.252736318,0.367164179,0.23880597,0.141293532,16,10,0.315,0.234,0.113,0.071,0.308,14,17.14,4079,2450,"b",0.063,"2,500 - <20,000","nonadjacent"
4870,278,"Metro","Metro <250k","2","Nonspecialized",0.455,0.06,0.167,0.042,0.484,0.224,0.148,0.106786427,0.351297405,0.347305389,0.194610778,11,10,0.345,0.206,0.095,0.079,0.26,13,12.09,1930,2150,"b",0.124,"< 250,000","metro"
511,371,"Metro","Metro > 1 million","1","Manufacturing-dependent",0.456,0.075,0.245,0.077,0.486,0.273,0.121,0.176470588,0.44666002,0.273180459,0.103688933,12,12,0.313,0.453,0.115,0.104,0.36,13,40.04,8560,2870,"b",0.061,"> 1,000,000","metro"
4785,206,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.573,0.036,0.106,0.029,0.503,0.199,0.149,0.079878665,0.318503539,0.248736097,0.352881699,8,9,0.233,0.141,0.081,0.066,0.186,11,11.65,2470,910,"b",0.028,"2,500 - <20,000","adjacent"
1705,297,"Nonmetro","Rural metro non-adjacent","12","Manufacturing-dependent",0.463,0.031,0.156,0.052,0.521,0.241,0.222,0.102822581,0.435483871,0.326612903,0.135080645,12,12,0.323,0.204,0.112,0.082,0.257,9,28.1,6399,1580,"a",0.025,"< 2,500","nonadjacent"
5297,245,"Nonmetro","Rural metro-adjacent","4","Recreation",0.466,0.053,0.195,0.099,0.504,0.15,0.264,0.11515748,0.332677165,0.312007874,0.24015748,7,16,0.288,0.33,0.126,0.109,0.276,12,22.65,2240,1799,"b",0.193,"< 2,500","adjacent"
2687,262,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.456,0.061,0.177,0.034,0.463,0.237,0.122,0.116831683,0.38019802,0.34950495,0.153465347,11,8,0.343,0.186,0.096,0.062,0.242,12,15.69,2669,3360,"b",0.109,">20,000","adjacent"
3578,223,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.636,0.035,0.1,0.033,0.505,0.232,0.174,0.067484663,0.395705521,0.325153374,0.211656442,11,10,0.32,0.116,0.094,0.057,0.255,11,11.37,3259,1610,"a",0.022,"2,500 - <20,000","adjacent"
2007,317,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.411,0.084,0.241,0.077,0.527,0.244,0.158,0.239520958,0.369261477,0.28243513,0.108782435,13,11,0.356,0.279,0.154,0.114,0.321,12,17.71,2349,2250,"a",0.582,">20,000","adjacent"
753,346,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.322,0.064,0.405,0.11,0.507,0.297,0.129,0.306403941,0.35270936,0.262068966,0.078817734,17,9,0.382,0.221,0.138,0.077,0.308,11,35.38,4329,1719,"b",0.401,"2,500 - <20,000","adjacent"
1666,355,"Nonmetro","Rural metro-adjacent","7","Manufacturing-dependent",0.421,0.058,0.256,0.086,0.518,0.246,0.173,0.188532556,0.417881438,0.267249757,0.126336249,12,10,0.332,0.169,0.128,0.106,0.357,12,36.51,5399,5440,"a",0.25,"< 2,500","adjacent"
3161,238,"Metro","Metro > 1 million","1","Nonspecialized",0.527,0.064,0.275,0.074,0.5,0.194,0.109,0.171686747,0.268072289,0.195783133,0.364457831,15,6,0.246,0.155,0.075,0.085,0.265,11,3.93,1769,1879,"b",0.706,"> 1,000,000","metro"
278,256,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.474,0.055,0.216,0.065,0.517,0.207,0.184,0.174901186,0.350790514,0.28458498,0.18972332,10,12,0.308,0.165,0.141,0.076,0.287,13,12.82,5359,5389,"a",0.233,"250,000 - 1,000,000","metro"
4285,512,"Nonmetro","Rural metro non-adjacent","12","Federal/State government-dependent",0.341,0.068,0.314,0.09,0.513,0.41,0.073,0.183013145,0.43983822,0.282103134,0.095045501,24,9,0.435,0.416,0.178,0.078,0.337,11,NA,669,2019,"a",0.813,"< 2,500","nonadjacent"
1026,197,"Nonmetro","Rural metro non-adjacent","8","Federal/State government-dependent",0.448,0.062,0.133,0.042,0.49,0.173,0.222,0.156092649,0.442094663,0.247734139,0.15407855,9,8,0.265,0.265,0.1,0.09,0.249,11,NA,3099,3110,"a",0.026,"< 2,500","nonadjacent"
2684,359,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.364,0.083,0.261,0.09,0.505,0.231,0.162,0.197433366,0.414610069,0.252714709,0.135241856,12,11,0.339,0.187,0.141,0.097,0.324,13,26.27,4740,7100,"a",0.449,"2,500 - <20,000","adjacent"
657,218,"Metro","Metro <250k","2","Federal/State government-dependent",0.464,0.054,0.247,0.12,0.469,0.249,0.078,0.056737589,0.235055724,0.394123607,0.31408308,17,4,0.284,0.194,0.059,0.064,0.223,NA,10.68,970,1370,"b",0.2,"< 250,000","metro"
6079,245,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Federal/State government-dependent",0.455,0.051,0.141,0.063,0.475,0.218,0.178,0.146439318,0.344032096,0.301905717,0.207622869,11,10,0.284,0.236,0.086,0.064,0.258,12,11.95,4419,3920,"a",0.086,"2,500 - <20,000","adjacent"
3113,166,"Metro","Metro > 1 million","1","Nonspecialized",0.539,0.044,0.118,0.044,0.512,0.298,0.068,0.067067067,0.131131131,0.211211211,0.590590591,14,3,0.229,0.093,0.079,0.06,0.214,13,6.36,1660,1399,"b",0.349,"> 1,000,000","metro"
5716,270,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Nonspecialized",0.437,0.062,0.176,0.04,0.474,0.217,0.169,0.164835165,0.406593407,0.294705295,0.133866134,11,9,0.367,0.185,0.116,0.085,0.242,13,16.86,3150,5499,"a",0.086,"2,500 - <20,000","adjacent"
3199,263,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Manufacturing-dependent",0.505,0.045,0.146,0.061,0.514,0.237,0.187,0.089552239,0.48159204,0.272636816,0.156218905,12,11,0.363,0.176,0.121,0.066,0.305,13,10.37,3549,2609,"a",0.066,"2,500 - <20,000","adjacent"
5133,281,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.491,0.058,0.144,0.04,0.503,0.206,0.173,0.091273821,0.416248746,0.268806419,0.223671013,10,11,0.3,0.2,0.097,0.092,0.317,12,13.33,2389,2729,"b",0.084,">20,000","adjacent"
4757,259,"Nonmetro","Urban >20,000 metro-adjacent","5","Federal/State government-dependent",0.497,0.049,0.236,0.087,0.512,0.234,0.126,0.124505929,0.328063241,0.293478261,0.253952569,12,9,0.334,0.161,0.086,0.07,0.246,9,16.42,1670,1529,"b",0.263,">20,000","adjacent"
4298,393,"Metro","Metro > 1 million","1","Nonspecialized",0.365,0.08,0.264,0.085,0.494,0.23,0.18,0.232931727,0.386546185,0.276104418,0.104417671,11,9,0.393,0.254,0.166,0.14,0.319,13,36.23,8569,NA,"a",0.402,"> 1,000,000","metro"
1822,319,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Manufacturing-dependent",0.51,0.055,0.17,0.068,0.504,0.236,0.173,0.118577075,0.462450593,0.300395257,0.118577075,10,11,0.3,0.218,0.109,0.074,0.299,13,22.59,6949,4180,"a",0.021,"2,500 - <20,000","adjacent"
1519,370,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Farm-dependent",0.419,0.069,0.261,0.095,0.504,0.25,0.18,0.232283465,0.400590551,0.239173228,0.127952756,13,12,0.351,0.24,0.132,0.087,0.313,10,30.46,2350,3110,"b",0.037,"2,500 - <20,000","adjacent"
4149,342,"Nonmetro","Urban >20,000 metro non-adjacent","8","Manufacturing-dependent",0.45,0.062,0.295,0.138,0.514,0.232,0.176,0.144750255,0.347604485,0.349643221,0.158002039,15,13,0.269,0.229,0.126,0.102,0.312,10,21.24,2019,1920,"b",0.229,">20,000","nonadjacent"
2245,316,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.474,0.061,0.179,0.047,0.504,0.261,0.12,0.125992063,0.33531746,0.30952381,0.229166667,12,10,0.308,0.215,0.125,0.094,0.292,13,23.92,3730,2629,"b",0.204,"250,000 - 1,000,000","metro"
1523,254,"Metro","Metro > 1 million","1","Nonspecialized",0.502,0.049,0.143,0.056,0.501,0.258,0.136,0.083333333,0.335294118,0.314705882,0.266666667,11,8,0.3,0.196,0.106,0.074,0.26,13,10.96,2420,1610,"b",0.103,"> 1,000,000","metro"
466,193,"Metro","Metro > 1 million","1","Recreation",0.497,0.057,0.286,0.142,0.512,0.203,0.217,0.126242545,0.257455268,0.28528827,0.331013917,10,10,0.228,0.137,0.087,0.093,0.226,11,14.13,1519,1280,"b",0.397,"> 1,000,000","metro"
318,212,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.5,0.092,0.136,0.099,0.496,0.203,0.202,0.108782435,0.368263473,0.340319361,0.182634731,8,12,0.303,0.162,0.108,0.06,0.237,11,13.73,2679,2639,"b",0.033,"2,500 - <20,000","adjacent"
3423,350,"Nonmetro","Rural metro non-adjacent","10","Farm-dependent",0.469,0.054,0.232,0.081,0.514,0.217,0.194,0.178607467,0.388496468,0.305751766,0.127144299,14,8,0.322,NA,0.127,0.066,0.29,14,39.2,4999,2509,"a",0.05,"< 2,500","nonadjacent"
3336,273,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.503,0.027,0.195,0.096,0.504,0.228,0.112,0.085742772,0.26221336,0.336989033,0.315054835,11,7,0.298,0.215,0.094,0.067,0.226,10,8.43,2360,1960,"a",0.214,"> 1,000,000","metro"
4526,193,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Federal/State government-dependent",0.539,0.036,0.29,0.154,0.491,0.183,0.2,0.057344064,0.300804829,0.33501006,0.306841046,9,9,0.232,0.107,0.089,0.066,0.22,10,18.69,2330,769,"a",0.079,"2,500 - <20,000","nonadjacent"
1450,209,"Metro","Metro 250k - 1 million","2","Recreation",0.457,0.079,0.268,0.115,0.488,0.274,0.08,0.083333333,0.320281124,0.385542169,0.210843373,14,5,0.303,0.268,0.065,0.058,0.243,NA,14.69,2320,1909,"b",0.127,"250,000 - 1,000,000","metro"
4703,151,"Metro","Metro <250k","2","Farm-dependent",0.475,0.063,0.149,0.102,0.488,0.23,0.173,0.134194831,0.303180915,0.389662028,0.172962227,13,5,0.309,NA,0.102,0.079,0.286,10,NA,1869,NA,"a",0.059,"< 250,000","metro"
967,232,"Nonmetro","Urban >20,000 metro non-adjacent","8","Recreation",0.445,0.083,0.24,0.091,0.512,0.17,0.234,0.111222445,0.283567134,0.364729459,0.240480962,10,12,0.279,0.239,0.115,0.055,0.185,9,11.83,1869,1640,"b",0.138,">20,000","nonadjacent"
3947,214,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.53,0.041,0.226,0.12,0.485,0.246,0.089,0.075697211,0.243027888,0.360557769,0.320717131,16,6,0.266,0.164,0.065,0.059,0.179,NA,7.45,949,1039,"a",0.298,"250,000 - 1,000,000","metro"
1077,244,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Federal/State government-dependent",0.505,0.067,0.284,0.142,0.474,0.23,0.113,0.08234127,0.319444444,0.356150794,0.242063492,13,5,0.278,0.236,0.073,0.043,0.2,NA,NA,1710,1050,"a",0.268,"2,500 - <20,000","nonadjacent"
5256,320,"Metro","Metro <250k","2","Nonspecialized",0.372,0.096,0.289,0.118,0.499,0.258,0.136,0.209,0.454,0.26,0.077,11,9,0.306,0.239,0.107,0.068,0.268,13,32.89,NA,6120,"b",0.066,"< 250,000","metro"
4293,231,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.395,0.094,0.469,0.153,0.523,0.326,0.125,0.348214286,0.246031746,0.244047619,0.161706349,18,6,0.27,0.131,0.083,0.08,0.214,9,7.83,4110,2250,"b",0.924,"250,000 - 1,000,000","metro"
3396,347,"Metro","Metro <250k","2","Federal/State government-dependent",0.458,0.078,0.146,0.047,0.482,0.168,0.179,0.115422886,0.423880597,0.284577114,0.176119403,10,12,0.28,0.225,0.119,0.098,0.307,13,14.19,1629,1690,"b",0.107,"< 250,000","metro"
4733,350,"Nonmetro","Urban 2,500-19,999 metro-adjacent","3","Nonspecialized",0.433,0.067,0.204,0.061,0.521,0.24,0.163,0.166332665,0.382765531,0.28256513,0.168336673,11,13,0.325,0.256,0.145,0.097,0.297,13,19.68,1430,1089,"a",0.096,"2,500 - <20,000","adjacent"
3354,279,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","9","Farm-dependent",0.481,0.063,0.155,0.045,0.493,0.228,0.182,0.111111111,0.389389389,0.324324324,0.175175175,12,10,0.317,NA,0.111,0.096,0.267,14,16.62,9589,NA,"a",0.015,"2,500 - <20,000","nonadjacent"
4187,395,"Nonmetro","Urban >20,000 metro non-adjacent","8","Mining-dependent",0.454,0.048,0.29,0.124,0.509,0.259,0.158,0.145061728,0.389917695,0.273662551,0.191358025,14,13,0.37,0.227,0.126,0.097,0.364,10,29.94,1740,1919,"b",0.223,">20,000","nonadjacent"
6159,229,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.496,0.069,0.157,0.042,0.504,0.242,0.161,0.114919355,0.340725806,0.352822581,0.191532258,10,10,0.273,0.16,0.096,0.067,0.281,12,21.43,2800,1890,"b",0.099,">20,000","adjacent"
1911,184,"Metro","Metro > 1 million","1","Recreation",0.485,0.046,0.131,0.07,0.511,0.2,0.231,0.057711443,0.214925373,0.256716418,0.470646766,9,9,0.267,0.093,0.118,0.058,0.204,12,8.48,969,740,"b",0.212,"> 1,000,000","metro"
2782,186,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.48,0.045,0.232,0.097,0.515,0.205,0.223,0.13897281,0.2306143,0.253776435,0.376636455,9,9,0.255,0.204,0.102,0.078,0.224,12,17.62,4769,990,"a",0.292,"250,000 - 1,000,000","metro"
454,350,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.455,0.067,0.153,0.069,0.503,0.227,0.173,0.116302187,0.411530815,0.295228628,0.17693837,12,10,0.292,0.228,0.111,0.07,0.293,13,13.74,2249,2030,"a",0.077,">20,000","adjacent"
5859,391,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.45,0.055,0.302,0.115,0.51,0.247,0.182,0.157472417,0.364092277,0.337011033,0.141424273,15,15,0.331,0.337,0.153,0.08,0.366,9,24.32,4029,2010,"a",0.265,"2,500 - <20,000","adjacent"
2882,350,"Metro","Metro > 1 million","1","Nonspecialized",0.512,0.061,0.236,0.056,0.507,0.2,0.103,0.156092649,0.236656596,0.288016113,0.319234642,14,9,0.335,0.265,0.124,0.123,0.256,12,11.11,2270,1249,"a",0.572,"> 1,000,000","metro"
5962,289,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.496,0.036,0.272,0.144,0.509,0.261,0.162,0.189431705,0.336989033,0.299102692,0.17447657,14,9,0.318,NA,0.11,0.067,0.242,9,24.44,4859,7119,"a",0.387,"2,500 - <20,000","adjacent"
4297,303,"Metro","Metro <250k","2","Nonspecialized",0.481,0.058,0.204,0.061,0.519,0.234,0.138,0.129960317,0.330357143,0.288690476,0.250992063,13,10,0.38,0.201,0.143,0.094,0.292,14,17.41,1589,720,"a",0.406,"< 250,000","metro"
1803,198,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Recreation",0.556,0.075,0.07,0.024,0.506,0.184,0.187,0.058103976,0.235474006,0.300713558,0.405708461,10,7,0.22,0.122,0.078,0.048,0.18,10,NA,1719,940,"a",0.093,"2,500 - <20,000","nonadjacent"
5263,274,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Farm-dependent",0.418,0.054,0.289,0.154,0.511,0.241,0.181,0.183652876,0.373360242,0.276488396,0.166498486,14,12,0.325,0.218,0.113,0.079,0.272,9,23.77,4830,2679,"a",0.352,"2,500 - <20,000","adjacent"
5095,278,"Metro","Metro > 1 million","1","Nonspecialized",0.468,0.045,0.246,0.126,0.502,0.246,0.14,0.110127827,0.273352999,0.350049164,0.26647001,11,8,0.337,0.209,0.115,0.063,0.268,10,19.16,2889,1959,"a",0.151,"> 1,000,000","metro"
3074,377,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Mining-dependent",0.384,0.049,0.301,0.172,0.475,0.305,0.117,0.289023162,0.314199396,0.290030211,0.106747231,18,6,0.32,NA,0.09,0.095,0.249,10,46.76,3799,2439,"a",0.638,"2,500 - <20,000","adjacent"
1730,307,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.55,0.041,0.209,0.087,0.501,0.259,0.197,0.076086957,0.394268775,0.333003953,0.196640316,11,12,0.311,0.203,0.12,0.05,0.306,8,27.58,3329,890,"a",0.157,"2,500 - <20,000","adjacent"
