"row_id","heart_disease_mortality_per_100k","metro_ruccs","population_ruccs","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_excessive_drinking","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__homicides_per_100k","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","yr","demo__pct_nonwhite","pure_population","metro_adjacency"
5064,261,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.423,0.119,0.276,0.07,0.496,0.305,0.101,0.325325325,0.241241241,0.302302302,0.131131131,16,6,0.317,0.117,0.085,0.069,0.136,0.189,9,7.6,15.61,2459,2199,"a",0.698,"250,000 - 1,000,000","metro"
2204,259,"Metro","Metro > 1 million","1","Nonspecialized",0.528,0.037,0.103,0.045,0.506,0.211,0.166,0.068204614,0.358074223,0.260782347,0.312938816,9,10,0.309,0.183,0.097,0.074,0.141,0.231,14,0.6,12.1,1640,1840,"a",0.03,"> 1,000,000","metro"
759,279,"Metro","Metro <250k","2","Federal/State government-dependent",0.463,0.066,0.199,0.075,0.513,0.2,0.163,0.12250996,0.358565737,0.296812749,0.222111554,11,10,0.33,0.262,0.118,0.092,0.114,0.291,13,1.9,9.74,1799,1120,"a",0.11,"< 250,000","metro"
1326,372,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.399,0.058,0.278,0.092,0.506,0.236,0.158,0.125126135,0.375378406,0.345105954,0.154389506,13,12,0.323,0.229,0.128,0.093,0.106,0.359,11,7.57,26.66,2149,2660,"b",0.297,"250,000 - 1,000,000","metro"
807,252,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.526,0.054,0.111,0.041,0.501,0.229,0.132,0.085148515,0.246534653,0.281188119,0.387128713,12,7,0.281,0.145,0.096,0.078,0.18,0.232,13,3.2,10.1,1590,1450,"b",0.264,"> 1,000,000","metro"
5723,383,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.403,0.062,0.281,0.114,0.511,0.245,0.157,0.179461615,0.395812562,0.29112662,0.133599202,12,13,0.379,0.306,0.149,0.079,0.103,0.38,11,5.2,22.39,2979,3839,"b",0.284,"250,000 - 1,000,000","metro"
4441,303,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.514,0.05,0.219,0.048,0.516,0.227,0.114,0.103869654,0.271894094,0.279022403,0.345213849,14,8,0.338,0.165,0.102,0.116,0.15,0.258,11,17.16,14.53,1490,1150,"b",0.5,"250,000 - 1,000,000","metro"
6244,362,"Nonmetro","Urban >20,000 metro non-adjacent","8","Nonspecialized",0.369,0.08,0.259,0.067,0.506,0.211,0.167,0.191339376,0.357502518,0.269889225,0.181268882,13,13,0.372,0.233,0.156,0.163,0.119,0.335,11,14.8,21.54,2290,1229,"a",0.616,">20,000","nonadjacent"
2897,236,"Metro","Metro > 1 million","1","Nonspecialized",0.523,0.052,0.143,0.04,0.511,0.271,0.111,0.074775673,0.269192423,0.328015952,0.328015952,10,7,0.267,0.198,0.074,0.069,0.195,0.225,13,1.37,8.61,1790,1809,"b",0.145,"> 1,000,000","metro"
3455,264,"Metro","Metro <250k","2","Federal/State government-dependent",0.517,0.046,0.167,0.077,0.511,0.252,0.157,0.094416244,0.307614213,0.305583756,0.292385787,13,10,0.333,0.191,0.099,0.076,0.157,0.245,8,8.8,8.71,1669,1359,"a",0.238,"< 250,000","metro"
5068,204,"Metro","Metro > 1 million","1","Federal/State government-dependent",0.531,0.049,0.201,0.062,0.522,0.222,0.104,0.144578313,0.261044177,0.287148594,0.307228916,14,7,0.349,0.135,0.12,0.088,0.103,0.226,13,11.5,12.32,1710,1780,"a",0.842,"> 1,000,000","metro"
4473,398,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.387,0.059,0.283,0.103,0.479,0.229,0.179,0.150905433,0.367203219,0.320925553,0.160965795,12,13,0.332,0.28,0.146,0.085,0.149,0.346,10,7,28.58,2350,1550,"a",0.218,">20,000","nonadjacent"
1751,252,"Metro","Metro > 1 million","1","Nonspecialized",0.507,0.047,0.161,0.054,0.506,0.236,0.127,0.103277061,0.33366435,0.277060576,0.285998014,12,9,0.289,0.229,0.116,0.073,0.19,0.274,13,1.7,7.99,2170,1989,"a",0.146,"> 1,000,000","metro"
4263,303,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.439,0.066,0.214,0.06,0.512,0.21,0.218,0.199600798,0.359281437,0.284431138,0.156686627,11,13,0.355,0.213,0.141,0.107,0.118,0.287,13,7.3,27.61,2519,1880,"a",0.4,"2,500 - <20,000","adjacent"
3325,308,"Metro","Metro <250k","2","Federal/State government-dependent",0.424,0.065,0.25,0.059,0.491,0.198,0.17,0.182547643,0.462387161,0.212637914,0.142427282,10,11,0.355,0.268,0.115,0.089,0.093,0.343,14,3.84,21.87,5170,3369,"b",0.016,"< 250,000","metro"
2545,205,"Metro","Metro > 1 million","1","Nonspecialized",0.494,0.076,0.199,0.045,0.505,0.27,0.112,0.175824176,0.230769231,0.27972028,0.313686314,13,6,0.269,0.142,0.065,0.071,0.204,0.217,13,1.55,8.05,1809,2290,"b",0.411,"> 1,000,000","metro"
4027,317,"Metro","Metro <250k","2","Nonspecialized",0.432,0.087,0.223,0.066,0.482,0.24,0.132,0.228830645,0.39516129,0.237903226,0.138104839,13,9,0.348,0.249,0.115,0.102,0.162,0.289,12,7.7,14.84,1720,2219,"a",0.505,"< 250,000","metro"
979,340,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.479,0.073,0.258,0.076,0.534,0.228,0.174,0.203610832,0.328986961,0.35005015,0.117352056,12,12,0.338,0.163,0.154,0.101,0.082,0.362,12,7.95,20.25,2230,2189,"b",0.483,">20,000","adjacent"
3898,224,"Metro","Metro > 1 million","1","Nonspecialized",0.498,0.058,0.399,0.142,0.511,0.21,0.153,0.195367573,0.291037261,0.24672709,0.266868077,12,8,0.213,0.119,0.086,0.082,0.126,0.209,11,9.1,11.96,1749,1280,"a",0.852,"> 1,000,000","metro"
3567,277,"Metro","Metro 250k - 1 million","2","Manufacturing-dependent",0.441,0.071,0.253,0.068,0.503,0.215,0.181,0.202661208,0.305015353,0.326509724,0.165813715,10,11,0.281,0.242,0.118,0.082,0.077,0.29,13,5.7,18.36,2530,1709,"b",0.176,"250,000 - 1,000,000","metro"
5337,195,"Metro","Metro > 1 million","1","Nonspecialized",0.534,0.031,0.196,0.105,0.514,0.269,0.098,0.062062062,0.149149149,0.288288288,0.500500501,12,4,0.261,0.1,0.087,0.079,0.127,0.196,10,1.6,6.86,1600,1159,"a",0.366,"> 1,000,000","metro"
5762,261,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.469,0.057,0.18,0.06,0.523,0.227,0.148,0.104373757,0.288270378,0.348906561,0.258449304,12,11,0.305,0.203,0.122,0.091,0.155,0.247,13,9.05,9.19,1769,1089,"b",0.257,"250,000 - 1,000,000","metro"
2237,240,"Metro","Metro > 1 million","1","Nonspecialized",0.554,0.046,0.117,0.047,0.505,0.24,0.139,0.083501006,0.266599598,0.285714286,0.364185111,9,8,0.275,0.165,0.097,0.081,0.162,0.221,12,2.62,10.91,1899,1350,"b",0.139,"> 1,000,000","metro"
5162,325,"Metro","Metro > 1 million","1","Mining-dependent",0.461,0.057,0.285,0.151,0.494,0.257,0.136,0.160678643,0.365269461,0.305389222,0.168662675,13,8,0.292,0.157,0.086,0.071,0.141,0.29,10,1.75,32.97,3610,2210,"b",0.215,"> 1,000,000","metro"
3278,290,"Metro","Metro > 1 million","1","Nonspecialized",0.487,0.061,0.237,0.078,0.522,0.232,0.155,0.164519326,0.297324083,0.338949455,0.199207136,12,11,0.313,0.247,0.137,0.107,0.118,0.283,13,5.1,12.44,2010,1519,"a",0.229,"> 1,000,000","metro"
1555,303,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Federal/State government-dependent",0.436,0.07,0.163,0.078,0.463,0.19,0.19,0.112,0.442,0.254,0.192,8,11,0.292,0.192,0.108,0.078,0.172,0.258,12,2.32,21.31,2139,2030,"b",0.076,"2,500 - <20,000","adjacent"
6197,256,"Metro","Metro > 1 million","1","Nonspecialized",0.506,0.051,0.294,0.13,0.507,0.265,0.099,0.149105368,0.242544732,0.308151093,0.300198807,15,6,0.283,0.157,0.089,0.078,0.163,0.229,10,4.27,11.07,1949,1730,"b",0.487,"> 1,000,000","metro"
87,316,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.495,0.064,0.177,0.051,0.523,0.219,0.139,0.112449799,0.320281124,0.28313253,0.284136546,12,9,0.339,0.188,0.11,0.092,0.139,0.276,12,6.8,14.17,1289,1300,"a",0.338,"250,000 - 1,000,000","metro"
1158,235,"Metro","Metro > 1 million","1","Nonspecialized",0.529,0.056,0.201,0.065,0.513,0.226,0.13,0.106212425,0.265531062,0.216432866,0.411823647,11,7,0.236,0.127,0.093,0.084,0.123,0.265,11,1.91,5.4,1299,1070,"b",0.506,"> 1,000,000","metro"
346,252,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Manufacturing-dependent",0.426,0.081,0.234,0.094,0.518,0.217,0.177,0.216515609,0.376636455,0.286002014,0.120845921,10,11,0.351,0.217,0.146,0.101,0.145,0.297,13,5.09,17.17,8659,2279,"b",0.293,"2,500 - <20,000","adjacent"
1874,245,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.446,0.045,0.196,0.099,0.483,0.225,0.126,0.097363083,0.279918864,0.354969574,0.267748479,11,8,0.278,0.239,0.105,0.079,0.163,0.243,13,1.6,15.6,4129,1579,"a",0.136,"250,000 - 1,000,000","metro"
4922,337,"Nonmetro","Urban 2,500-19,999 metro-adjacent","4","Farm-dependent",0.463,0.054,0.333,0.167,0.513,0.231,0.196,0.180722892,0.352409639,0.313253012,0.153614458,11,12,0.336,0.214,0.121,0.075,0.096,0.361,10,3.8,32.97,3740,6550,"a",0.15,"2,500 - <20,000","adjacent"
4484,266,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.497,0.068,0.162,0.038,0.512,0.222,0.154,0.123505976,0.322709163,0.337649402,0.216135458,13,10,0.273,0.187,0.09,0.077,0.159,0.25,11,2.97,7.75,1869,1909,"b",0.232,"250,000 - 1,000,000","metro"
4271,296,"Metro","Metro <250k","2","Nonspecialized",0.466,0.07,0.144,0.049,0.507,0.19,0.184,0.097165992,0.465587045,0.252024291,0.185222672,9,13,0.356,0.196,0.132,0.093,0.193,0.298,14,2.36,14.04,2159,1170,"b",0.062,"< 250,000","metro"
6000,386,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.419,0.069,0.261,0.077,0.489,0.257,0.139,0.157630522,0.426706827,0.266064257,0.149598394,14,11,0.331,0.268,0.129,0.096,0.108,0.321,10,4.36,36.69,5360,2249,"b",0.157,"2,500 - <20,000","adjacent"
4060,232,"Metro","Metro > 1 million","1","Nonspecialized",0.527,0.036,0.2,0.12,0.499,0.29,0.097,0.105418719,0.225615764,0.343842365,0.325123153,16,5,0.249,0.11,0.073,0.078,0.124,0.173,13,3.13,9.58,1400,1399,"b",0.224,"> 1,000,000","metro"
2203,317,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.441,0.067,0.211,0.061,0.517,0.222,0.187,0.17875383,0.425944842,0.249233912,0.146067416,11,12,0.339,0.22,0.129,0.076,0.057,0.355,14,4,21.9,2610,2090,"a",0.065,">20,000","adjacent"
6105,372,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.394,0.095,0.185,0.065,0.511,0.22,0.166,0.170191339,0.402819738,0.279959718,0.147029204,12,13,0.351,0.334,0.118,0.091,0.166,0.301,13,6.26,14.62,3279,1800,"b",0.038,">20,000","adjacent"
284,238,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.467,0.08,0.278,0.089,0.479,0.255,0.132,0.166163142,0.29305136,0.380664653,0.160120846,14,8,0.337,0.216,0.107,0.058,0.152,0.241,10,2.65,13.97,1970,1870,"b",0.309,">20,000","adjacent"
374,336,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.475,0.07,0.142,0.055,0.49,0.198,0.186,0.122408687,0.471865745,0.249753208,0.155972359,9,13,0.335,0.252,0.106,0.073,0.187,0.322,12,1.51,21.73,2789,1669,"b",0.054,">20,000","adjacent"
1454,231,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.468,0.069,0.162,0.037,0.503,0.218,0.193,0.098409543,0.350894632,0.370775348,0.179920477,10,11,0.267,0.287,0.116,0.083,0.227,0.286,12,2.58,13.71,1990,1980,"b",0.128,">20,000","adjacent"
2637,303,"Nonmetro","Urban >20,000 metro-adjacent","3","Federal/State government-dependent",0.439,0.07,0.224,0.075,0.514,0.215,0.159,0.159880834,0.300893744,0.34061569,0.198609732,13,9,0.352,0.35,0.146,0.107,0.139,0.288,11,5.1,12.05,2489,1390,"a",0.446,">20,000","adjacent"
4873,220,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.533,0.083,0.121,0.035,0.516,0.206,0.151,0.106060606,0.303030303,0.249494949,0.341414141,10,9,0.28,0.154,0.094,0.078,0.198,0.254,11,3.95,8.79,1510,1100,"b",0.325,"250,000 - 1,000,000","metro"
814,312,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","11","Manufacturing-dependent",0.329,0.116,0.221,0.044,0.526,0.235,0.168,0.192307692,0.432186235,0.237854251,0.137651822,12,12,0.353,0.133,0.146,0.132,0.083,0.308,13,6.5,29.09,3600,2090,"a",0.473,"2,500 - <20,000","nonadjacent"
5502,264,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.399,0.094,0.223,0.078,0.493,0.237,0.184,0.123138034,0.315789474,0.405163853,0.15590864,11,10,0.328,0.197,0.111,0.06,0.143,0.236,10,2.49,15.49,1530,1939,"b",0.12,">20,000","adjacent"
267,327,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.338,0.115,0.255,0.074,0.516,0.24,0.16,0.21756487,0.341317365,0.285429142,0.155688623,12,11,0.351,0.248,0.158,0.129,0.087,0.278,12,20,22.47,4000,1439,"a",0.534,"2,500 - <20,000","adjacent"
5392,209,"Metro","Metro <250k","2","Recreation",0.502,0.06,0.218,0.064,0.498,0.195,0.144,0.083416087,0.22939424,0.356504469,0.330685204,11,7,0.249,0.149,0.082,0.047,0.179,0.161,12,2.2,6.92,1489,1209,"a",0.176,"< 250,000","metro"
288,260,"Nonmetro","Urban >20,000 metro non-adjacent","8","Federal/State government-dependent",0.435,0.063,0.136,0.042,0.49,0.188,0.133,0.138415246,0.360080241,0.27883651,0.222668004,9,9,0.323,0.166,0.092,0.071,0.224,0.263,11,1.1,13.07,1939,1450,"a",0.075,">20,000","nonadjacent"
676,245,"Metro","Metro <250k","2","Nonspecialized",0.498,0.047,0.18,0.052,0.489,0.199,0.177,0.139086294,0.407106599,0.240609137,0.21319797,9,10,0.272,0.179,0.096,0.07,0.123,0.26,13,3.36,17.43,4000,2289,"b",0.074,"< 250,000","metro"
3931,345,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.336,0.087,0.253,0.066,0.442,0.25,0.126,0.242031873,0.361553785,0.260956175,0.135458167,14,11,0.421,0.242,0.133,0.129,0.111,0.36,12,9.7,21.71,4640,7040,"a",0.632,"250,000 - 1,000,000","metro"
4312,231,"Metro","Metro <250k","2","Manufacturing-dependent",0.512,0.057,0.146,0.057,0.503,0.236,0.14,0.126903553,0.300507614,0.339086294,0.233502538,12,9,0.322,0.228,0.089,0.077,0.23,0.221,13,2.9,8.73,1770,1829,"a",0.261,"< 250,000","metro"
3964,287,"Nonmetro","Urban >20,000 metro non-adjacent","8","Mining-dependent",0.514,0.051,0.228,0.069,0.504,0.257,0.137,0.169354839,0.341733871,0.315524194,0.173387097,15,11,0.286,0.214,0.099,0.072,0.138,0.278,10,6.67,24.37,3069,1859,"b",0.473,">20,000","nonadjacent"
2202,216,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.439,0.049,0.167,0.051,0.482,0.214,0.146,0.059296482,0.229145729,0.408040201,0.303517588,12,9,0.309,0.172,0.079,0.058,0.162,0.18,11,1.7,8.02,1410,1480,"a",0.169,"250,000 - 1,000,000","metro"
1856,265,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.418,0.087,0.222,0.069,0.496,0.232,0.195,0.131944444,0.30952381,0.405753968,0.152777778,12,11,0.309,0.194,0.091,0.058,0.147,0.224,11,3.5,14.48,1530,1930,"a",0.119,">20,000","adjacent"
2004,282,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.526,0.063,0.222,0.038,0.508,0.244,0.109,0.15136226,0.38950555,0.26135217,0.19778002,15,8,0.361,0.193,0.148,0.115,0.224,0.308,11,9.1,19.07,6139,8029,"a",0.413,"250,000 - 1,000,000","metro"
4915,243,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.503,0.053,0.164,0.077,0.501,0.225,0.196,0.113659023,0.486540379,0.226321037,0.173479561,11,10,0.358,0.215,0.106,0.069,0.17,0.274,12,2.29,15.48,2040,1309,"b",0.03,"2,500 - <20,000","adjacent"
5875,317,"Nonmetro","Urban >20,000 metro-adjacent","5","Manufacturing-dependent",0.429,0.074,0.208,0.052,0.51,0.223,0.172,0.17,0.426,0.246,0.158,11,14,0.335,0.229,0.125,0.09,0.044,0.357,13,3.59,24.87,2800,2279,"b",0.078,">20,000","adjacent"
4841,206,"Metro","Metro > 1 million","1","Nonspecialized",0.472,0.063,0.23,0.083,0.499,0.221,0.119,0.145582329,0.189759036,0.310240964,0.354417671,14,6,0.232,0.117,0.076,0.076,0.171,0.158,8,3.68,9.53,1329,1320,"b",0.497,"> 1,000,000","metro"
3322,232,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.419,0.089,0.22,0.083,0.503,0.196,0.224,0.104417671,0.330321285,0.408634538,0.156626506,10,13,0.322,0.243,0.117,0.064,0.146,0.215,8,1.68,20.8,1750,1599,"b",0.073,">20,000","adjacent"
2778,307,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.438,0.061,0.208,0.063,0.491,0.246,0.133,0.162189055,0.327363184,0.280597015,0.229850746,11,8,0.335,0.218,0.11,0.08,0.085,0.298,13,4.62,23.18,3770,3550,"b",0.217,"250,000 - 1,000,000","metro"
3819,272,"Metro","Metro > 1 million","1","Nonspecialized",0.503,0.06,0.173,0.053,0.52,0.24,0.138,0.12012012,0.312312312,0.265265265,0.302302302,12,9,0.279,0.19,0.094,0.082,0.167,0.26,12,9,8.12,1369,979,"a",0.403,"> 1,000,000","metro"
2111,231,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.497,0.064,0.239,0.078,0.526,0.228,0.128,0.118,0.247,0.291,0.344,12,8,0.27,0.163,0.085,0.105,0.142,0.236,13,6.19,13.07,1949,1339,"b",0.455,"250,000 - 1,000,000","metro"
5073,300,"Nonmetro","Urban >20,000 metro-adjacent","5","Recreation",0.479,0.086,0.268,0.089,0.522,0.214,0.185,0.131605184,0.352941176,0.326021934,0.189431705,12,10,0.313,0.3,0.117,0.084,0.103,0.302,11,2.89,22.32,3210,1250,"b",0.07,">20,000","adjacent"
524,330,"Metro","Metro <250k","2","Federal/State government-dependent",0.367,0.126,0.246,0.078,0.496,0.283,0.108,0.188548865,0.252714709,0.416584403,0.142152024,16,8,0.306,0.168,0.078,0.063,0.193,0.218,9,4.15,17.95,3700,3809,"b",0.376,"< 250,000","metro"
1266,186,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.473,0.049,0.228,0.098,0.526,0.203,0.211,0.136590229,0.2333001,0.261216351,0.36889332,9,10,0.267,0.201,0.094,0.079,0.171,0.213,12,6.14,24.04,4450,2210,"b",0.28,"250,000 - 1,000,000","metro"
4311,327,"Nonmetro","Urban 2,500-19,999 metro-adjacent","5","Nonspecialized",0.411,0.05,0.219,0.045,0.472,0.227,0.161,0.153617443,0.419226957,0.295341923,0.131813677,11,11,0.339,0.282,0.121,0.08,0.086,0.386,12,4.7,29.92,5579,4170,"a",0.15,"2,500 - <20,000","adjacent"
5340,263,"Metro","Metro > 1 million","1","Recreation",0.51,0.051,0.149,0.041,0.505,0.233,0.158,0.109683794,0.286561265,0.265810277,0.337944664,10,8,0.24,0.177,0.078,0.084,0.178,0.227,10,1.72,9.7,1349,1359,"b",0.28,"> 1,000,000","metro"
4313,256,"Metro","Metro > 1 million","1","Nonspecialized",0.507,0.038,0.292,0.134,0.506,0.273,0.098,0.149193548,0.237903226,0.306451613,0.306451613,15,6,0.289,0.161,0.099,0.082,0.151,0.247,10,3.9,9.5,1870,1710,"a",0.499,"> 1,000,000","metro"
2625,234,"Nonmetro","Urban >20,000 metro-adjacent","3","Manufacturing-dependent",0.551,0.066,0.121,0.051,0.486,0.23,0.147,0.093718843,0.323030907,0.315054835,0.268195414,10,9,0.253,0.193,0.071,0.079,0.231,0.214,12,0.7,15.27,2509,2569,"b",0.107,">20,000","adjacent"
571,309,"Metro","Metro <250k","2","Nonspecialized",0.508,0.061,0.167,0.033,0.506,0.216,0.173,0.108565737,0.365537849,0.35059761,0.175298805,10,11,0.339,0.241,0.111,0.083,0.214,0.26,12,2.37,10.06,1589,1780,"b",0.069,"< 250,000","metro"
667,401,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.398,0.054,0.277,0.081,0.518,0.256,0.158,0.200199203,0.386454183,0.289840637,0.123505976,10,11,0.373,0.233,0.149,0.127,0.073,0.358,12,6.8,33.76,3919,2100,"a",0.378,"250,000 - 1,000,000","metro"
4278,278,"Metro","Metro 250k - 1 million","2","Nonspecialized",0.479,0.056,0.226,0.058,0.515,0.246,0.108,0.090080972,0.30465587,0.325910931,0.279352227,13,7,0.291,0.173,0.108,0.076,0.151,0.297,12,3.67,18.01,2919,2150,"b",0.158,"250,000 - 1,000,000","metro"
2332,254,"Metro","Metro <250k","2","Federal/State government-dependent",0.498,0.059,0.223,0.077,0.528,0.221,0.111,0.114026236,0.256306761,0.34308779,0.286579213,12,7,0.373,0.183,0.089,0.109,0.123,0.249,12,7.8,15.83,1619,999,"a",0.437,"< 250,000","metro"
4365,334,"Metro","Metro 250k - 1 million","2","Mining-dependent",0.444,0.057,0.275,0.064,0.507,0.273,0.124,0.224742268,0.424742268,0.226804124,0.12371134,14,10,0.364,0.207,0.132,0.109,0.124,0.34,11,7.2,25.97,2490,1880,"b",0.394,"250,000 - 1,000,000","metro"
555,180,"Metro","Metro 250k - 1 million","2","Recreation",0.547,0.024,0.13,0.035,0.513,0.195,0.157,0.053427419,0.252016129,0.274193548,0.420362903,10,9,0.217,0.138,0.076,0.059,0.183,0.156,10,1.2,7.09,1230,639,"a",0.069,"250,000 - 1,000,000","metro"
2702,244,"Metro","Metro <250k","2","Nonspecialized",0.492,0.037,0.19,0.067,0.501,0.207,0.194,0.142433234,0.397626113,0.240356083,0.21958457,9,10,0.287,0.179,0.1,0.067,0.111,0.232,13,2.8,12.83,3510,2529,"a",0.054,"< 250,000","metro"
4087,363,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Manufacturing-dependent",0.291,0.127,0.23,0.064,0.461,0.199,0.159,0.245226131,0.395979899,0.231155779,0.127638191,9,12,0.4,0.215,0.171,0.114,0.18,0.341,13,14.9,19.36,4909,1659,"a",0.751,"2,500 - <20,000","adjacent"
481,300,"Metro","Metro > 1 million","1","Nonspecialized",0.465,0.053,0.28,0.085,0.512,0.293,0.114,0.212637914,0.336008024,0.294884654,0.156469408,17,9,0.393,0.254,0.128,0.082,0.158,0.33,8,16.9,13.44,2669,1819,"a",0.547,"> 1,000,000","metro"
2130,281,"Nonmetro","Urban >20,000 metro-adjacent","5","Federal/State government-dependent",0.431,0.077,0.151,0.049,0.488,0.207,0.146,0.124752475,0.356435644,0.294059406,0.224752475,11,9,0.3,0.264,0.094,0.076,0.228,0.285,11,2.05,10.25,2870,1830,"b",0.06,">20,000","adjacent"
5291,305,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.409,0.06,0.295,0.093,0.498,0.22,0.152,0.219735504,0.344862665,0.266531027,0.168870804,12,10,0.383,0.174,0.156,0.104,0.114,0.304,12,6.9,24.4,4610,5160,"a",0.672,"250,000 - 1,000,000","metro"
2156,349,"Nonmetro","Urban 2,500-19,999 metro-adjacent","6","Nonspecialized",0.385,0.073,0.261,0.054,0.486,0.217,0.164,0.198388721,0.426988922,0.251762336,0.12286002,11,12,0.383,0.204,0.137,0.112,0.073,0.369,13,10.4,28.19,2529,2109,"a",0.398,"2,500 - <20,000","adjacent"
4241,280,"Metro","Metro 250k - 1 million","2","Federal/State government-dependent",0.385,0.074,0.228,0.049,0.517,0.215,0.182,0.213562753,0.410931174,0.240890688,0.134615385,10,13,0.364,0.321,0.146,0.126,0.118,0.372,13,5.8,22.56,2759,1979,"a",0.017,"250,000 - 1,000,000","metro"
3711,206,"Metro","Metro <250k","2","Recreation",0.414,0.073,0.288,0.122,0.522,0.177,0.293,0.117824773,0.304128902,0.313192346,0.264853978,9,14,0.235,0.184,0.116,0.074,0.199,0.242,11,3.3,15.05,1629,1509,"a",0.208,"< 250,000","metro"
4720,321,"Nonmetro","Urban 2,500-19,999 metro non-adjacent","8","Nonspecialized",0.416,0.08,0.315,0.111,0.482,0.255,0.114,0.220424671,0.397371082,0.242669363,0.139534884,15,8,0.305,0.208,0.114,0.119,0.119,0.306,12,6.61,22.65,3869,1859,"b",0.391,"2,500 - <20,000","nonadjacent"
3244,279,"Metro","Metro > 1 million","1","Nonspecialized",0.444,0.057,0.201,0.077,0.499,0.226,0.173,0.134061569,0.384309831,0.301886792,0.179741807,11,11,0.361,0.28,0.122,0.09,0.167,0.299,14,3.9,11.3,2129,2060,"a",0.126,"> 1,000,000","metro"
6102,300,"Nonmetro","Urban >20,000 metro-adjacent","5","Nonspecialized",0.377,0.087,0.267,0.088,0.523,0.248,0.17,0.195783133,0.328313253,0.291164659,0.184738956,14,11,0.33,0.218,0.133,0.111,0.137,0.261,12,5.83,17.15,2530,1239,"b",0.412,">20,000","adjacent"
2485,302,"Nonmetro","Urban >20,000 metro-adjacent","3","Nonspecialized",0.508,0.08,0.165,0.031,0.5,0.23,0.167,0.122144985,0.372393247,0.346573982,0.158887786,11,11,0.292,0.218,0.098,0.086,0.239,0.272,13,0.26,16.26,2309,2219,"b",0.113,">20,000","adjacent"
