"row_id","heart_disease_mortality_per_100k","metro","urban_influence","economic_typology","econ__pct_civilian_labor","econ__pct_unemployment","econ__pct_uninsured_adults","econ__pct_uninsured_children","demo__pct_female","demo__pct_below_18_years_of_age","demo__pct_aged_65_years_and_older","demo__pct_adults_less_than_a_high_school_diploma","demo__pct_adults_with_high_school_diploma","demo__pct_adults_with_some_college","demo__pct_adults_bachelors_or_higher","demo__birth_rate_per_1k","demo__death_rate_per_1k","health__pct_adult_obesity","health__pct_adult_smoking","health__pct_diabetes","health__pct_low_birthweight","health__pct_physical_inacticity","health__air_pollution_particulate_matter","health__motor_vehicle_crash_deaths_per_100k","health__pop_per_dentist","health__pop_per_primary_care_physician","pure_population","demo__pct_nonwhite","metro_adjacency"
2106,263,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.507,0.042,0.188,0.081,0.493,0.202,0.095,0.091463415,0.265243902,0.292682927,0.350609756,13,6,0.259,0.144,0.085,0.071,0.249,14,8.2,2300,1470,"less_than_250k",0.211,"metro"
2107,262,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.535,0.041,0.348,0.151,0.488,0.291,0.153,0.241345203,0.328387735,0.28090999,0.149357072,14,10,0.314,0.201,0.109,0.074,0.267,10,26.71,5109,2210,"2500_to_20k",0.292,"nonadjacent"
2108,289,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Mining",0.384,0.073,0.16,0.039,0.441,0.189,0.16,0.231621349,0.339375629,0.334340383,0.094662638,11,11,0.307,NA,0.094,0.078,0.293,14,17.69,9529,2789,"2500_to_20k",0.141,"nonadjacent"
2111,231,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.497,0.064,0.239,0.078,0.526,0.228,0.128,0.118,0.247,0.291,0.344,12,8,0.27,0.163,0.085,0.105,0.236,13,13.07,1949,1339,"250k_to_1mil",0.455,"metro"
2112,251,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.51,0.06,0.156,0.062,0.503,0.24,0.143,0.097222222,0.393849206,0.311507937,0.197420635,10,9,0.34,0.246,0.103,0.084,0.28,13,17.13,6290,2169,"more_than_1mil",0.017,"metro"
2113,188,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.576,0.021,0.167,0.082,0.495,0.231,0.236,0.114656032,0.415752742,0.315054835,0.154536391,9,11,0.275,0.109,0.091,0.077,0.329,11,NA,509,1019,"less_than_2500",0.062,"nonadjacent"
2119,209,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.433,0.046,0.29,0.166,0.502,0.178,0.223,0.148702595,0.295409182,0.340319361,0.215568862,7,11,0.291,0.215,0.125,0.092,0.292,9,29.3,6949,4100,"more_than_1mil",0.174,"metro"
2120,204,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Mining",0.455,0.058,0.277,0.127,0.39,0.247,0.045,0.104356636,0.375886525,0.378926039,0.1408308,18,5,0.357,0.438,0.078,0.063,0.283,NA,17.2,2039,4749,"2500_to_20k",0.629,"nonadjacent"
2123,267,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.494,0.099,0.244,0.086,0.491,0.24,0.171,0.153380424,0.34308779,0.327951564,0.175580222,10,10,0.352,0.216,0.13,0.08,0.248,12,20.03,3800,2039,"2500_to_20k",0.158,"adjacent"
2124,287,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Government",0.422,0.066,0.231,0.093,0.489,0.19,0.176,0.242632613,0.349705305,0.288801572,0.118860511,9,12,0.338,0.352,0.137,0.109,0.292,13,22.3,7730,11599,"less_than_2500",0.364,"adjacent"
2127,281,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Manufacturing",0.51,0.053,0.171,0.073,0.496,0.219,0.179,0.134865135,0.416583417,0.317682318,0.130869131,11,11,0.275,0.263,0.116,0.072,0.317,12,18.91,3549,2529,"2500_to_20k",0.025,"adjacent"
2128,288,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.523,0.029,0.286,0.142,0.503,0.251,0.164,0.194,0.337,0.298,0.171,14,11,0.315,NA,0.105,0.077,0.261,9,21.45,4819,7009,"2500_to_20k",0.376,"adjacent"
2129,251,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.513,0.055,0.216,0.082,0.508,0.237,0.133,0.104251012,0.282388664,0.315789474,0.29757085,12,8,0.315,0.207,0.118,0.078,0.257,12,19.43,2669,1749,"250k_to_1mil",0.209,"metro"
2130,281,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Government",0.431,0.077,0.151,0.049,0.488,0.207,0.146,0.124752475,0.356435644,0.294059406,0.224752475,11,9,0.3,0.264,0.094,0.076,0.285,11,10.25,2870,1830,"more_than_20k",0.06,"adjacent"
2131,320,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Manufacturing",0.514,0.052,0.172,0.072,0.495,0.23,0.157,0.115346038,0.457372116,0.305917753,0.121364092,11,11,0.326,0.224,0.106,0.087,0.295,13,19.48,7039,3819,"2500_to_20k",0.03,"adjacent"
2132,250,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Government",0.461,0.068,0.197,0.056,0.507,0.254,0.119,0.132338308,0.223880597,0.364179104,0.27960199,13,7,0.273,0.145,0.09,0.074,0.188,9,10.39,1419,1300,"more_than_1mil",0.479,"metro"
2133,382,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.313,0.166,0.278,0.092,0.496,0.224,0.129,0.236,0.355,0.24,0.169,13,11,0.445,0.174,0.179,0.17,0.389,11,28.03,NA,2530,"less_than_2500",0.864,"adjacent"
2134,272,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.504,0.06,0.125,0.045,0.516,0.231,0.132,0.080919081,0.343656344,0.282717283,0.292707293,11,9,0.279,0.193,0.103,0.085,0.259,12,10.58,2320,1820,"more_than_1mil",0.175,"metro"
2136,246,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Recreation",0.501,0.059,0.132,0.053,0.526,0.175,0.176,0.104040404,0.342424242,0.27979798,0.273737374,9,10,0.27,0.181,0.097,0.069,0.247,12,10.84,2229,1010,"2500_to_20k",0.07,"nonadjacent"
2137,231,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.488,0.045,0.17,0.077,0.517,0.265,0.119,0.069513406,0.21449851,0.267130089,0.448857994,10,7,0.293,0.131,0.094,0.074,0.214,13,8.02,2429,879,"less_than_250k",0.139,"metro"
2142,281,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.535,0.051,0.123,0.033,0.513,0.209,0.189,0.070436508,0.317460317,0.383928571,0.228174603,11,12,0.299,0.186,0.1,0.061,0.25,12,11.52,1659,569,"more_than_20k",0.073,"nonadjacent"
2143,275,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Mining",0.511,0.034,0.339,0.198,0.502,0.261,0.154,0.25,0.292857143,0.262244898,0.194897959,14,7,0.293,NA,0.11,0.073,0.261,10,NA,3960,1330,"2500_to_20k",0.623,"nonadjacent"
2145,268,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Nonspecialized",0.411,0.062,0.342,0.104,0.503,0.274,0.143,0.225,0.275,0.317,0.183,14,10,0.31,0.215,0.106,0.077,0.264,10,21.25,3209,1340,"more_than_20k",0.575,"nonadjacent"
2146,275,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Nonspecialized",0.535,0.035,0.165,0.049,0.494,0.223,0.193,0.121,0.389,0.289,0.201,13,14,0.308,0.19,0.092,0.08,0.278,9,NA,1790,4139,"less_than_2500",0.069,"nonadjacent"
2150,304,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Government",0.438,0.061,0.149,0.068,0.471,0.177,0.207,0.108324975,0.440320963,0.252758275,0.198595787,8,11,0.318,0.189,0.118,0.073,0.239,12,16.19,1979,2159,"2500_to_20k",0.083,"adjacent"
2153,308,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.499,0.059,0.186,0.072,0.504,0.268,0.123,0.134897361,0.431085044,0.277614858,0.156402737,13,8,0.352,0.346,0.122,0.066,0.27,11,20.11,6729,8889,"more_than_1mil",0.045,"metro"
2156,349,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.385,0.073,0.261,0.054,0.486,0.217,0.164,0.198388721,0.426988922,0.251762336,0.12286002,11,12,0.383,0.204,0.137,0.112,0.369,13,28.19,2529,2109,"2500_to_20k",0.398,"adjacent"
2158,380,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.387,0.078,0.236,0.092,0.526,0.238,0.176,0.184815185,0.508491508,0.231768232,0.074925075,11,11,0.346,NA,0.143,0.106,0.296,13,23.71,9430,9569,"less_than_2500",0.401,"adjacent"
2162,129,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.668,0.035,0.241,0.151,0.476,0.197,0.238,0.104356636,0.271529889,0.423505572,0.200607903,11,5,0.281,0.117,0.091,NA,0.344,13,NA,NA,NA,"less_than_2500",0.058,"nonadjacent"
2164,260,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.455,0.083,0.229,0.101,0.509,0.211,0.168,0.116514691,0.227963526,0.395136778,0.260385005,11,10,0.248,0.19,0.084,0.056,0.17,9,17.02,1490,1480,"less_than_250k",0.222,"metro"
2167,264,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.536,0.062,0.22,0.121,0.505,0.155,0.198,0.244510978,0.388223553,0.238522954,0.128742515,8,9,0.361,NA,0.146,0.086,0.314,12,27.93,2380,3619,"more_than_1mil",0.558,"metro"
2169,279,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Mining",0.695,0.04,0.355,0.123,0.515,0.287,0.152,0.319514661,0.294236603,0.271991911,0.114256825,18,8,0.316,NA,0.11,0.077,0.27,8,33.54,5280,2019,"2500_to_20k",0.889,"adjacent"
2170,226,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Farming",0.575,0.033,0.269,0.161,0.5,0.223,0.205,0.072781655,0.382851446,0.351944167,0.192422732,11,12,0.274,0.178,0.105,0.052,0.291,11,22.29,3809,1869,"2500_to_20k",0.117,"nonadjacent"
2173,255,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.475,0.062,0.235,0.059,0.518,0.243,0.125,0.155945419,0.281676413,0.231968811,0.330409357,13,8,0.276,0.144,0.089,0.1,0.273,11,5.39,1109,1180,"more_than_1mil",0.677,"metro"
2176,249,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.518,0.034,0.122,0.058,0.51,0.218,0.174,0.066801619,0.270242915,0.292510121,0.370445344,9,7,0.283,NA,0.1,0.073,0.216,12,NA,1720,2010,"more_than_1mil",0.068,"metro"
2180,293,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Government",0.342,0.095,0.276,0.088,0.501,0.162,0.317,0.166332665,0.339679359,0.319639279,0.174348697,10,22,0.235,0.24,0.107,0.086,0.27,10,22.58,1730,2380,"2500_to_20k",0.314,"adjacent"
2181,217,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.465,0.052,0.191,0.107,0.455,0.237,0.127,0.040322581,0.355846774,0.381048387,0.222782258,12,5,0.21,0.168,0.056,0.108,0.201,11,22.84,2509,1720,"less_than_2500",0.098,"nonadjacent"
2182,318,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Manufacturing",0.432,0.054,0.338,0.168,0.508,0.239,0.207,0.207,0.348,0.314,0.131,11,13,0.341,0.198,0.132,0.067,0.35,10,30.16,8140,2669,"2500_to_20k",0.265,"adjacent"
2184,265,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.599,0.045,0.221,0.109,0.509,0.193,0.216,0.101814516,0.444556452,0.262096774,0.191532258,11,15,0.289,NA,0.104,0.083,0.271,8,27.67,4750,2399,"less_than_2500",0.037,"adjacent"
2186,288,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.496,0.045,0.181,0.069,0.512,0.252,0.132,0.100303951,0.265450861,0.341438703,0.292806484,12,8,0.325,0.202,0.123,0.095,0.268,12,18.14,1679,1539,"250k_to_1mil",0.23,"metro"
2187,266,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.506,0.053,0.187,0.068,0.518,0.222,0.147,0.093401015,0.34213198,0.32284264,0.241624365,12,11,0.323,0.252,0.105,0.087,0.288,14,8.9,1609,1039,"250k_to_1mil",0.147,"metro"
2189,257,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.542,0.036,0.152,0.091,0.494,0.192,0.257,0.085427136,0.336683417,0.413065327,0.164824121,13,13,0.282,0.137,0.092,NA,0.284,10,NA,NA,NA,"less_than_2500",0.045,"nonadjacent"
2190,299,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.395,0.076,0.219,0.065,0.519,0.223,0.19,0.207243461,0.352112676,0.274647887,0.165995976,10,11,0.343,0.175,0.15,0.09,0.303,13,31.88,3490,3479,"less_than_250k",0.312,"metro"
2191,378,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.487,0.059,0.204,0.071,0.506,0.256,0.125,0.139112903,0.384072581,0.291330645,0.185483871,13,10,0.345,0.25,0.112,0.074,0.312,14,21.95,3540,2670,"more_than_1mil",0.155,"metro"
2192,238,"Nonmetro","Noncore_adjacent_to_a_small_metro_and_does_not_contain_a_town_of_at_least_2500_residents","Recreation",0.567,0.081,0.255,0.14,0.455,0.211,0.091,0.045500506,0.241658241,0.389282103,0.323559151,9,5,0.239,0.218,0.058,NA,0.178,NA,NA,NA,NA,"less_than_2500",0.089,"adjacent"
2194,308,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Manufacturing",0.448,0.059,0.171,0.051,0.495,0.207,0.178,0.140039448,0.34418146,0.288954635,0.226824458,10,11,0.351,0.218,0.146,0.092,0.322,13,17.91,3219,2760,"more_than_1mil",0.313,"metro"
2197,271,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.466,0.079,0.221,0.072,0.509,0.183,0.227,0.211634905,0.411233701,0.280842528,0.096288867,11,14,0.316,0.22,0.125,0.079,0.304,13,27.73,5119,2549,"less_than_2500",0.06,"nonadjacent"
2202,216,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.439,0.049,0.167,0.051,0.482,0.214,0.146,0.059296482,0.229145729,0.408040201,0.303517588,12,9,0.309,0.172,0.079,0.058,0.18,11,8.02,1410,1480,"250k_to_1mil",0.169,"metro"
2203,317,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.441,0.067,0.211,0.061,0.517,0.222,0.187,0.17875383,0.425944842,0.249233912,0.146067416,11,12,0.339,0.22,0.129,0.076,0.355,14,21.9,2610,2090,"more_than_20k",0.065,"adjacent"
2204,259,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.528,0.037,0.103,0.045,0.506,0.211,0.166,0.068204614,0.358074223,0.260782347,0.312938816,9,10,0.309,0.183,0.097,0.074,0.231,14,12.1,1640,1840,"more_than_1mil",0.03,"metro"
2205,243,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Mining",0.494,0.04,0.103,0.073,0.487,0.219,0.17,0.101303912,0.290872618,0.400200602,0.207622869,12,10,0.298,0.15,0.081,0.077,0.269,10,26.26,1710,1690,"2500_to_20k",0.06,"nonadjacent"
2206,382,"Nonmetro","Noncore_adjacent_to_a_small_metro_with_town_of_at_least_2500_residents","Nonspecialized",0.448,0.083,0.222,0.046,0.534,0.23,0.182,0.226202661,0.380757421,0.261003071,0.132036847,12,13,0.381,0.307,0.148,0.109,0.371,13,21.32,4049,2899,"2500_to_20k",0.466,"adjacent"
2215,295,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.404,0.058,0.19,0.079,0.368,0.159,0.157,0.144126357,0.490621915,0.248766041,0.116485686,8,8,0.341,0.21,0.107,0.083,0.291,9,NA,12839,4310,"less_than_250k",0.143,"metro"
2216,331,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Mining",0.465,0.076,0.288,0.116,0.499,0.295,0.145,0.285714286,0.339285714,0.258928571,0.116071429,16,10,0.299,NA,0.106,0.114,0.254,8,21.71,3470,2599,"more_than_20k",0.816,"adjacent"
2217,222,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.467,0.049,0.282,0.114,0.475,0.284,0.146,0.1256182,0.351137488,0.330365974,0.192878338,21,6,0.355,0.206,0.105,0.054,0.299,11,37.1,NA,3799,"less_than_2500",0.406,"nonadjacent"
2218,352,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.321,0.08,0.223,0.063,0.512,0.218,0.159,0.226358149,0.369215292,0.292756539,0.11167002,13,13,0.395,0.267,0.155,0.116,0.356,13,17.37,3899,1369,"2500_to_20k",0.018,"nonadjacent"
2219,299,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.479,0.066,0.17,0.068,0.497,0.21,0.191,0.107462687,0.512437811,0.224875622,0.155223881,11,12,0.291,0.261,0.122,0.089,0.295,14,17.04,2389,2139,"2500_to_20k",0.023,"nonadjacent"
2223,254,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.576,0.034,0.171,0.07,0.501,0.2,0.247,0.091826438,0.339051463,0.349142281,0.219979818,7,11,0.314,0.273,0.101,0.045,0.283,12,NA,3179,3219,"less_than_2500",0.047,"nonadjacent"
2224,357,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.426,0.065,0.217,0.065,0.499,0.219,0.188,0.173694779,0.455823293,0.251004016,0.119477912,11,12,0.309,0.298,0.134,0.072,0.326,14,25.18,2909,2889,"2500_to_20k",0.066,"nonadjacent"
2226,360,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Manufacturing",0.426,0.051,0.242,0.055,0.506,0.225,0.187,0.158746208,0.425682508,0.274014156,0.141557128,11,10,0.326,0.347,0.148,0.082,0.34,11,42.38,8790,2970,"2500_to_20k",0.359,"nonadjacent"
2236,206,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Recreation",0.449,0.069,0.15,0.066,0.495,0.22,0.19,0.095381526,0.352409639,0.320281124,0.231927711,7,8,0.304,0.2,0.115,0.067,0.264,12,16.87,5729,2990,"more_than_1mil",0.156,"metro"
2237,240,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.554,0.046,0.117,0.047,0.505,0.24,0.139,0.083501006,0.266599598,0.285714286,0.364185111,9,8,0.275,0.165,0.097,0.081,0.221,12,10.91,1899,1350,"more_than_1mil",0.139,"metro"
2238,245,"Nonmetro","Noncore_adjacent_to_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.644,0.021,0.264,0.145,0.486,0.286,0.133,0.206827309,0.351405622,0.318273092,0.123493976,17,9,0.346,NA,0.087,0.079,0.254,13,NA,2629,NA,"less_than_2500",0.345,"nonadjacent"
2239,209,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.549,0.033,0.157,0.088,0.502,0.212,0.131,0.057199211,0.133136095,0.218934911,0.590729783,9,6,0.158,0.111,0.053,0.066,0.09,13,6.45,1090,800,"250k_to_1mil",0.191,"metro"
2240,356,"Nonmetro","Noncore_adjacent_to_micro_area_and_contains_a_town_of_2500_19999_residents","Farming",0.53,0.057,0.174,0.047,0.509,0.231,0.206,0.122877123,0.352647353,0.388611389,0.135864136,9,13,0.289,NA,0.101,0.088,0.291,14,15.87,8480,8419,"2500_to_20k",0.028,"nonadjacent"
2241,243,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.508,0.057,0.222,0.055,0.511,0.242,0.126,0.148111332,0.299204771,0.230616302,0.322067594,12,7,0.24,0.153,0.084,0.082,0.254,11,6.84,1209,1430,"more_than_1mil",0.55,"metro"
2245,316,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.474,0.061,0.179,0.047,0.504,0.261,0.12,0.125992063,0.33531746,0.30952381,0.229166667,12,10,0.308,0.215,0.125,0.094,0.292,13,23.92,3730,2629,"250k_to_1mil",0.204,"metro"
2248,386,"Nonmetro","Micropolitan_adjacent_to_a_large_metro_area","Nonspecialized",0.392,0.083,0.223,0.072,0.494,0.186,0.196,0.256944444,0.472222222,0.192460317,0.078373016,7,13,0.306,0.274,0.121,0.075,0.363,14,17.45,5799,11369,"less_than_2500",0.034,"adjacent"
2249,284,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Government",0.49,0.051,0.211,0.101,0.493,0.257,0.123,0.100198413,0.264880952,0.375992063,0.258928571,15,9,0.3,0.169,0.1,0.071,0.208,10,12.09,1150,1440,"less_than_250k",0.117,"metro"
2250,271,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.434,0.058,0.122,0.03,0.506,0.213,0.163,0.104685942,0.351944167,0.304087737,0.239282154,11,11,0.306,0.236,0.115,0.086,0.252,12,9.5,1960,1379,"less_than_250k",0.091,"metro"
2251,255,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_contains_a_town_of_2500__or_more_residents","Nonspecialized",0.453,0.087,0.215,0.088,0.499,0.19,0.211,0.121212121,0.381818182,0.293939394,0.203030303,9,14,0.322,0.233,0.111,0.06,0.296,10,24.93,2770,1479,"2500_to_20k",0.075,"nonadjacent"
2252,287,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Manufacturing",0.498,0.038,0.144,0.052,0.489,0.275,0.138,0.097847358,0.435420744,0.30332681,0.163405088,13,9,0.324,0.185,0.112,0.061,0.279,13,12.45,4089,2730,"more_than_20k",0.046,"adjacent"
2254,246,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Farming",0.516,0.04,0.14,0.081,0.494,0.199,0.276,0.163565132,0.337904016,0.29970617,0.198824682,10,12,0.314,0.155,0.119,NA,0.31,10,43.49,1400,2130,"less_than_2500",0.015,"nonadjacent"
2255,215,"Metro","Large_in_a_metro_area_with_at_least_1_million_residents_or_more","Nonspecialized",0.529,0.036,0.108,0.023,0.5,0.245,0.151,0.053266332,0.332663317,0.332663317,0.281407035,11,9,0.315,NA,0.106,0.069,0.264,12,14.3,1390,3330,"more_than_1mil",0.028,"metro"
2259,268,"Metro","Small_in_a_metro_area_with_fewer_than_1_million_residents","Nonspecialized",0.488,0.056,0.129,0.04,0.516,0.223,0.154,0.095285858,0.299899699,0.300902708,0.303911735,11,10,0.271,0.185,0.109,0.092,0.264,11,5.82,1360,1339,"250k_to_1mil",0.211,"metro"
2262,369,"Nonmetro","Micropolitan_adjacent_to_a_small_metro_area","Mining",0.327,0.113,0.226,0.049,0.504,0.208,0.173,0.232835821,0.416915423,0.267661692,0.082587065,10,14,0.399,0.356,0.153,0.112,0.414,13,32.28,11989,1639,"2500_to_20k",0.04,"adjacent"
2263,394,"Nonmetro","Noncore_adjacent_to_a_large_metro_area","Mining",0.454,0.043,0.272,0.129,0.507,0.248,0.168,0.150300601,0.433867735,0.26252505,0.153306613,13,13,0.322,0.25,0.12,0.083,0.338,10,37.1,3450,2740,"2500_to_20k",0.175,"adjacent"
2264,300,"Nonmetro","Micropolitan_not_adjacent_to_a_metro_area","Mining",0.498,0.053,0.217,0.186,0.454,0.218,0.145,0.091360477,0.354518371,0.331678252,0.2224429,11,6,0.256,NA,0.083,NA,0.239,13,NA,1029,NA,"less_than_2500",0.194,"nonadjacent"
2267,330,"Nonmetro","Noncore_not_adjacent_to_a_metro_micro_area_and_does_not_contain_a_town_of_at_least_2500_residents","Mining",0.388,0.091,0.163,0.034,0.504,0.214,0.217,0.167832168,0.341658342,0.377622378,0.112887113,8,17,0.301,NA,0.105,0.094,0.293,14,43.73,1419,1420,"less_than_2500",0.038,"nonadjacent"
